"Application #","Status","Application Type","Date","Address","Expiration Date","Short Notes",
"26BC03402","Final","RES SFR Aluminum Structure","02/27/2026","2088 LIONEL DR, MELBOURNE FL 32940",,,
"26BC03415","Final","RES Doors-Windows-Shutters","02/27/2026","2106 LIONEL DR, MELBOURNE FL 32940",,,
"26BC03413","Final","RES Doors-Windows-Shutters","02/27/2026","1750 SHORE VIEW DR, INDIALANTIC FL 32903",,,
"26BC03361","Final","RES Electrical","02/27/2026","4204 LONG LEAF DR, MELBOURNE FL 32940",,,
"26BC03347","Final","RES Electrical","02/27/2026","3329 KITTLES ST, MIMS FL 32754",,,
"26BC03391","Issued","RES SFR-Duplex New","02/27/2026","9165 PACIFIC PALMS AVE, MELBOURNE FL 32940",,,
"26BC03400","Final","RES Doors-Windows-Shutters","02/27/2026","8609 SERRANO CIR, MELBOURNE FL 32940",,,
"26BC03418","Final","RES Doors-Windows-Shutters","02/27/2026","1390 PLUM AVE, MERRITT ISLAND FL 32952",,,
"26BC03426","Awaiting Client Feedback","RES Mobile Home","02/27/2026","501 TRACY LN, MELBOURNE FL 32940",,,
"26BC03419","Final","RES Demolition","02/27/2026","3360 BREVARD RD, MIMS FL 32754",,,
"26BC03385","Final","RES Doors-Windows-Shutters","02/27/2026","497 CRYSTAL LAKE DR, MELBOURNE FL 32940",,,
"26BC03392","Final","RES Mobile Home","02/27/2026","1105 BAREFOOT CIR, BAREFOOT BAY FL 32976",,,
"26BC03408","Awaiting Client Feedback","COM HVAC-Mechanical","02/27/2026","2725 JUDGE FRAN JAMIESON WAY, BLDG D, MELBOURNE FL 32940",,,
"26BC03353","Final","RES Doors-Windows-Shutters","02/27/2026","3950 HICKORY ST, MICCO FL 32976",,,
"26BC03364","Final","RES Doors-Windows-Shutters","02/27/2026","5200 FAY BLVD, COCOA FL 32927",,,
"26BC03354","Withdrawn","RES HVAC-Mechanical","02/27/2026","134 STARBOARD LN, UNIT 504, MERRITT ISLAND FL 32953",,,
"26BC03388","Final","RES Reroof","02/27/2026","6291 INGALLS ST, MELBOURNE FL 32940",,,
"26BC03396","Final","RES Doors-Windows-Shutters","02/27/2026","4900 MIKONOS PL, COCOA FL 32926",,,
"26BC03373","Final","RES Reroof","02/27/2026","1550 BAY SHORE DR, COCOA BEACH FL 32931",,,
"26BC03376","Final","RES Reroof","02/27/2026","4535 FAY BLVD, COCOA FL 32927",,,
"26BC03345","Final","RES Fence","02/27/2026","2075 ABALONE AVE, INDIALANTIC FL 32903",,,
"26BC03404","Final","RES Doors-Windows-Shutters","02/27/2026","1005 FOSTORIA DR, MELBOURNE FL 32940",,,
"26BC03389","Final","RES HVAC-Mechanical","02/27/2026","4530 SEVILLE AVE, COCOA FL 32926",,,
"26BC03411","Final","RES Electrical","02/27/2026","1555 SYKES CREEK DR, MERRITT ISLAND FL 32953",,,
"26BC03377","Final","RES Fence","02/27/2026","783 MOMENT ST, COCOA FL 32926",,,
"26BC03423","Final","RES Doors-Windows-Shutters","02/27/2026","3713 CHIARA DR, TITUSVILLE FL 32796",,,
"26BC03358","Final","RES Fence","02/27/2026","3813 STREAM DR, MELBOURNE FL 32940",,,
"26BC03346","Final","RES Electrical","02/27/2026","7532 BOXELDER RD, MICCO FL 32976",,,
"26BC03371","Final","RES Doors-Windows-Shutters","02/27/2026","1820 WHISPERING OAKS CIR, MELBOURNE FL 32934",,,
"26BC03401","Issued","RES Doors-Windows-Shutters","02/27/2026","6430 HOMESTEAD AVE, COCOA FL 32927",,,
"26BC03395","Final","RES Electrical","02/27/2026","4673 CANARD RD, MELBOURNE FL 32934",,,
"26BC03406","Issued","RES Doors-Windows-Shutters","02/27/2026","16 SOUTH CT, INDIALANTIC FL 32903",,,
"26BC03350","Final","RES Electrical","02/27/2026","4180 ROYAL PALM AVE, COCOA FL 32926",,,
"26BC03414","Final","RES Doors-Windows-Shutters","02/27/2026","7030 ACKERMAN AVE, COCOA FL 32927",,,
"26BC03352","Final","RES Pool Resurface","02/27/2026","410 WICKHAM LAKES DR, MELBOURNE FL 32940",,,
"26BC03398","Final","RES Reroof","02/27/2026","569 LAKE DR, TITUSVILLE FL 32780",,,
"26BC03424","Final","RES Doors-Windows-Shutters","02/27/2026","176 SE THIRD ST, SATELLITE BEACH FL 32937",,,
"26BC03397","Final","COM HVAC-Mechanical","02/27/2026","989 N HIGHWAY A1A, COMMON, INDIALANTIC FL 32903",,,
"26BC03405","Issued","RES Fence","02/27/2026","5161 S TROPICAL TRL, MERRITT ISLAND FL 32952",,,
"26BC03374","Issued","RES Doors-Windows-Shutters","02/27/2026","104 FONTAINE ST, MELBOURNE BEACH FL 32951",,,
"26BC03368","Final","RES Solar Photovoltaic","02/27/2026","4902 OUTLOOK DR, MELBOURNE FL 32940",,,
"26BC03351","Final","RES Pool Resurface","02/27/2026","2020 COMMODORE ST, MELBOURNE FL 32904",,,
"26BC03378","Issued","RES SFR Addition","02/27/2026","103 PELICAN DR, MELBOURNE BEACH FL 32951",,,
"26BC03387","Final","RES Reroof","02/27/2026","770 MANDERINE ST, MERRITT ISLAND FL 32953",,,
"26BC03383","Final","RES HVAC-Mechanical","02/27/2026","160 LANTERNBACK ISLAND DR, SATELLITE BEACH FL 32937",,,
"26BC03421","Final","RES Doors-Windows-Shutters","02/27/2026","1135 HORIZON CT, MERRITT ISLAND FL 32952",,,
"26BC03367","Final","RES Fence","02/27/2026","3763 GATWICK MANOR LN, MELBOURNE FL 32940",,,
"26BC03372","Final","RES Doors-Windows-Shutters","02/27/2026","2200 WINSTON DR, COCOA FL 32926",,,
"26BC03375","Awaiting Client Feedback","RES SFR-Duplex New","02/27/2026","3817 UPPER FLORIDIAN WAY, ROCKLEDGE FL 32955",,,
"26BC03356","Final","RES HVAC-Mechanical","02/27/2026","648 AMOR DR, COCOA FL 32927",,,
"26BC03416","Final","RES HVAC-Mechanical","02/27/2026","5540 PINE ST, COCOA FL 32927",,,
"26BC03370","Final","RES HVAC-Mechanical","02/27/2026","210 HICKORY AVE, MERRITT ISLAND FL 32953",,,
"26BC03386","Final","RES Electrical","02/27/2026","87 HAMILTON DR, MERRITT ISLAND FL 32952",,,
"26FP00085","Final","City Fire Permit","02/27/2026","2290 MINTON RD, POLICE, WEST MELBOURNE FL 32904",,,
"26BC03344","Final","RES Solar Photovoltaic","02/27/2026","3069 GREEN TURTLE CIR, MIMS FL 32754",,,
"26BC03355","Final","RES HVAC-Mechanical","02/27/2026","410 HAYES AVE, COMMON, COCOA BEACH FL 32931",,,
"26BC03382","Final","RES Reroof","02/27/2026","2940 FOLSOM RD, MIMS FL 32754",,,
"26BC03363","Final","RES Plumbing","02/27/2026","8245 FLEMING GRANT RD, MICCO FL 32976",,,
"26BC03343","Final","COM HVAC-Mechanical","02/27/2026","381 HARMONY LN, TITUSVILLE FL 32780",,,
"26BC03390","Final","RES Reroof","02/27/2026","420 BELAIR AVE, MERRITT ISLAND FL 32953",,,
"26BC03369","Withdrawn","COM Miscellaneous","02/27/2026","5935 TRAVIS ST, MIMS FL 32754",,,
"26BC03393","Issued","RES Reroof","02/27/2026","2985 JEFFERSON ST, MIMS FL 32754",,,
"26BC03365","Awaiting Client Feedback","RES Electrical","02/27/2026","6931 BLUE BONNET DR, COCOA FL 32927",,,
"26BC03342","Awaiting Client Feedback","RES SFR Aluminum Structure","02/27/2026","8882 STORMY SKY CT, MELBOURNE FL 32940",,,
"26BC03359","Final","RES Electrical","02/27/2026","118 ATLANTIC AVE, INDIALANTIC FL 32903",,,
"26BC03349","Final","RES Doors-Windows-Shutters","02/27/2026","107 BOWFIN CT, TITUSVILLE FL 32780",,,
"26BC03366","Issued","COM Miscellaneous","02/27/2026","5953 TRAVIS ST, MIMS FL 32754",,,
"26BC03410","Final","RES Fence","02/27/2026","254 FECCO ST, COCOA FL 32927",,,
"26BC03379","Final","RES Fence","02/27/2026","253 N PLUMOSA ST, MERRITT ISLAND FL 32953",,,
"26BC03381","Awaiting Client Feedback","RES Fence","02/27/2026","5935 TRAVIS ST, MIMS FL 32754",,,
"26BC03407","Final","RES Reroof","02/27/2026","250 CAVALIER ST, PALM BAY FL 32909",,,
"26BC03422","Final","COM Miscellaneous","02/27/2026","203 CROCKETT BLVD, MERRITT ISLAND FL 32953",,,
"26BC03313","Final","COM HVAC-Mechanical","02/26/2026","55 SEA PARK BLVD, 213, SATELLITE BEACH FL 32937",,,
"26BC03318","Final","RES HVAC-Mechanical","02/26/2026","1617 BAY SHORE DR, COCOA BEACH FL 32931",,,
"26BC03269","Final","RES HVAC-Mechanical","02/26/2026","811 TUPELO CIR, COCOA FL 32926",,,
"26BC03329","Issued","RES Electrical","02/26/2026","959 N HIGHWAY A1A, INDIALANTIC FL 32903",,,
"26BC03273","Awaiting Client Feedback","RES Doors-Windows-Shutters","02/26/2026","1996 BUCKHEAD CT, ROCKLEDGE FL 32955",,,
"26BC03324","Final","RES HVAC-Mechanical","02/26/2026","5961 MIDWAY AVE, COCOA FL 32927",,,
"26BC03293","Final","RES Doors-Windows-Shutters","02/26/2026","1130 HORIZON CT, MERRITT ISLAND FL 32952",,,
"26BC03276","Final","COM HVAC-Mechanical","02/26/2026","5550 FAITH DR, CHURCH, ROCKLEDGE FL 32955",,,
"26BC03338","Final","RES SFR Renovation","02/26/2026","3855 10TH ST, MICCO FL 32976",,,
"26BC03274","Final","RES HVAC-Mechanical","02/26/2026","5090 SOMERVILLE DR, ROCKLEDGE FL 32955",,,
"26BC03281","Final","RES Reroof","02/26/2026","5253 BRIDGE RD, COCOA FL 32927",,,
"26BC03285","Final","RES HVAC-Mechanical","02/26/2026","1371 LAGO MAR DR, MELBOURNE FL 32940",,,
"26BC03291","Final","RES Doors-Windows-Shutters","02/26/2026","3646 BLUEFIELD AVE, MELBOURNE FL 32934",,,
"26BC03279","Final","RES Plumbing","02/26/2026","8805 SEVENTH AVE, MICCO FL 32976",,,
"26BC03294","Final","RES Doors-Windows-Shutters","02/26/2026","430 ISLAND OAKS PL, MERRITT ISLAND FL 32953",,,
"26BC03320","Final","RES HVAC-Mechanical","02/26/2026","2625 ELM HURST ST, MERRITT ISLAND FL 32953",,,
"26BC03308","Final","RES Electrical","02/26/2026","842 HERON RD, COCOA FL 32926",,,
"26BC03340","Final","RES Electrical","02/26/2026","275 HEAVENLY ST, MERRITT ISLAND FL 32953",,,
"26BC03327","Final","RES HVAC-Mechanical","02/26/2026","2304 SHUTTLE CIR, TITUSVILLE FL 32796",,,
"26BC03323","Final","RES Plumbing","02/26/2026","365 PALM BLVD, MERRITT ISLAND FL 32952",,,
"26BC03322","Final","RES Electrical","02/26/2026","450 NEWPORT DR, INDIALANTIC FL 32903",,,
"26BC03304","Issued","RES Plumbing","02/26/2026","1005 FOSTORIA DR, MELBOURNE FL 32940",,,
"26BC03272","Final","RES Doors-Windows-Shutters","02/26/2026","1971 THESY DR, MELBOURNE FL 32940",,,
"26BC03275","Final","RES Plumbing","02/26/2026","1637 FREEDOM DR, MELBOURNE FL 32940",,,
"26BC03266","Final","RES Doors-Windows-Shutters","02/26/2026","3486 EBBING LN, MELBOURNE FL 32940",,,
"26BC03302","Final","RES Reroof","02/26/2026","4924 SQUIRES DR, TITUSVILLE FL 32796",,,
"26BC03277","Final","RES HVAC-Mechanical","02/26/2026","300 N LAKESIDE DR, MELBOURNE FL 32901",,,
"26BC03334","Final","RES Doors-Windows-Shutters","02/26/2026","3130 APPALOOSA BLVD, MELBOURNE FL 32934",,,
"26BC03312","Final","RES Fence","02/26/2026","722 WING FOOT LN, MELBOURNE FL 32940",,,
"26BC03263","Final","RES Doors-Windows-Shutters","02/26/2026","3286 BOARDWALK TRL, MELBOURNE FL 32940",,,
"26BC03330","Final","RES Doors-Windows-Shutters","02/26/2026","5125 CARTER ST, COCOA FL 32927",,,
"26BC03333","Final","RES Doors-Windows-Shutters","02/26/2026","1880 PORPOISE ST, MERRITT ISLAND FL 32952",,,
"26BC03335","Final","RES Doors-Windows-Shutters","02/26/2026","5593 YAUPON HOLLY DR, COCOA FL 32927",,,
"26BC03328","Final","RES Doors-Windows-Shutters","02/26/2026","5097 JAMAICA RD, COCOA FL 32927",,,
"26BC03316","Final","RES HVAC-Mechanical","02/26/2026","207 SYKES POINT LN, MERRITT ISLAND FL 32953",,,
"26BC03300","Final","RES Reroof","02/26/2026","180 HERON DR, MELBOURNE BEACH FL 32951",,,
"26BC03282","Issued","RES Electrical","02/26/2026","5465 HIGHWAY A1A, MELBOURNE BEACH FL 32951",,,
"26BC03271","Final","COM Electrical","02/26/2026","120 DEL FLORA, INDIALANTIC FL 32903",,,
"26BC03280","Final","RES Reroof","02/26/2026","9160 TUCKER ST, MICCO FL 32976",,,
"26BC03311","Final","RES Electrical","02/26/2026","5284 MARAVOSS ST, COCOA FL 32927",,,
"26BC03260","Issued","RES Electrical","02/26/2026","222 LIBERTY LN, MELBOURNE BEACH FL 32951",,,
"26BC03265","Final","RES Doors-Windows-Shutters","02/26/2026","5740 RUSACK DR, MELBOURNE FL 32940",,,
"26BC03259","Final","RES Reroof","02/26/2026","6846 IDLEWYLDE CIR, MELBOURNE FL 32904",,,
"26BC03292","Final","RES Electrical","02/26/2026","804 BOUGAINVILLEA CIR, BAREFOOT BAY FL 32976",,,
"26BC03306","Final","RES HVAC-Mechanical","02/26/2026","7400 N HIGHWAY 1, UNIT 203, COCOA FL 32927",,,
"26BC03315","Final","RES Doors-Windows-Shutters","02/26/2026","6784 ACRE WOODS CT, COCOA FL 32927",,,
"26BC03310","Final","RES SFR Aluminum Structure","02/26/2026","8222 WINDOVER WAY, TITUSVILLE FL 32780",,,
"26BC03321","Final","RES Electrical","02/26/2026","767 HAWKSBILL ISLAND DR, SATELLITE BEACH FL 32937",,,
"26BC03296","Final","RES HVAC-Mechanical","02/26/2026","1215 SILVER LAKE DR, MELBOURNE FL 32940",,,
"26BC03287","Final","RES HVAC-Mechanical","02/26/2026","3735 AURANTIA RD, MIMS FL 32754",,,
"26BC03268","Final","RES HVAC-Mechanical","02/26/2026","3692 CARAMBOLA CIR, MELBOURNE FL 32940",,,
"26BC03288","Final","RES Electrical","02/26/2026","2325 SHELL AVE, INDIALANTIC FL 32903",,,
"26BC03299","Final","RES Doors-Windows-Shutters","02/26/2026","6355 EMBER AVE, COCOA FL 32927",,,
"26BC03341","Review In-Progress","RES SFR Renovation","02/26/2026","830 CARDINAL RD, COCOA FL 32926",,,
"26BC03319","Final","RES Reroof","02/26/2026","480 SABAL AVE, MERRITT ISLAND FL 32953",,,
"26BC03278","Final","RES Electrical","02/26/2026","314 SIMPSON CIR, N-2, MERRITT ISLAND FL 32952",,,
"26BC03339","Final","RES Electrical","02/26/2026","281 HEAVENLY ST, MERRITT ISLAND FL 32953",,,
"26BC03289","Final","RES Reroof","02/26/2026","6535 GREENWOOD AVE, COCOA FL 32927",,,
"26BC03283","Final","RES HVAC-Mechanical","02/26/2026","260 UTOPIA CIR, MERRITT ISLAND FL 32952",,,
"26BC03317","Issued","RES SFR-Duplex New","02/26/2026","8517 ROCARD CT, MELBOURNE FL 32940",,,
"26BC03264","Final","RES HVAC-Mechanical","02/26/2026","1300 LAGO MAR DR, MELBOURNE FL 32940",,,
"26BC03314","Issued","RES HVAC-Mechanical","02/26/2026","1745 WORLEY AVE, MERRITT ISLAND FL 32952",,,
"26BC03307","Final","RES Reroof","02/26/2026","125 FLAMINGO DR, MELBOURNE BEACH FL 32951",,,
"26BC03262","Issued","RES Electrical","02/26/2026","5085 TIMBER LANE DR, COCOA FL 32926",,,
"26BC03270","Final","RES HVAC-Mechanical","02/26/2026","3860 GRANTLINE RD, MIMS FL 32754",,,
"26BC03290","Final","RES Doors-Windows-Shutters","02/26/2026","841 SPANISH WELLS DR, MELBOURNE FL 32940",,,
"26BC03337","Final","RES Electrical","02/26/2026","6991 MELALEUCA RD, COCOA FL 32927",,,
"26BC03284","Final","RES Electrical","02/26/2026","162 VIA DE LA REINA, MERRITT ISLAND FL 32953",,,
"26BC03261","Issued","RES SFR Renovation","02/26/2026","10860 S TROPICAL TRL, MERRITT ISLAND FL 32952",,,
"26BC03336","Final","RES SFR Renovation","02/26/2026","6355 ANGUS ST, COCOA FL 32927",,,
"26BC03295","Final","RES Electrical","02/26/2026","5989 BARNA AVE, TITUSVILLE FL 32780",,,
"26BC03305","Final","RES HVAC-Mechanical","02/26/2026","2245 TANGLEWOOD LN, MERRITT ISLAND FL 32953",,,
"26BC03298","Final","RES HVAC-Mechanical","02/26/2026","130 COUNTRY WOODS PL, MERRITT ISLAND FL 32952",,,
"26BC03297","Final","RES Electrical","02/26/2026","3599 IMPERATA DR, ROCKLEDGE FL 32955",,,
"26BC03332","Final","RES Doors-Windows-Shutters","02/26/2026","6400 LA BREA AVE, COCOA FL 32927",,,
"26BC03301","Review In-Progress","RES SFR Addition","02/26/2026","4800 DURANGO PL, MELBOURNE FL 32904",,,
"26BC03331","Final","RES Doors-Windows-Shutters","02/26/2026","5595 FAY BLVD, COCOA FL 32927",,,
"26BC03326","Final","RES Electrical","02/26/2026","453 CARDINAL DR, SATELLITE BEACH FL 32937",,,
"26BC03325","Awaiting Client Feedback","RES SFR Addition","02/26/2026","2001 LAKE DR, COCOA FL 32926",,,
"26FP00084","Issued","County Sprinkler","02/26/2026","2695 JUDGE FRAN JAMIESON WAY, MELBOURNE FL 32940",,,
"26BC03303","Final","RES SFR Addition","02/26/2026","3710 12TH ST, MICCO FL 32976",,,
"26BC03286","Issued","COM Miscellaneous","02/26/2026","4455 W KING ST, COCOA FL 32926",,,
"26BC03267","Final","RES Doors-Windows-Shutters","02/26/2026","823 OAK PARK DR, MELBOURNE FL 32940",,,
"26BC03309","Final","RES SFR Aluminum Structure","02/26/2026","1445 CENTAURUS CT, MERRITT ISLAND FL 32953",,,
"26BC03196","Final","RES Electrical","02/25/2026","641 ROYAL TERN DR, BAREFOOT BAY FL 32976",,,
"26BC03242","Final","RES Doors-Windows-Shutters","02/25/2026","49 MOORE AVE, MERRITT ISLAND FL 32952",,,
"26BC03197","Final","RES Electrical","02/25/2026","4546 COQUINA RIDGE DR, MELBOURNE FL 32935",,,
"26BC03243","Review In-Progress","RES SFR Addition","02/25/2026","1322 EARL DR, MERRITT ISLAND FL 32952",,,
"26BC03241","Final","RES HVAC-Mechanical","02/25/2026","4023 MERIDIAN CT, 110, MELBOURNE FL 32904",,,
"26BC03226","Issued","RES Reroof","02/25/2026","365 E RIVIERA BLVD, INDIALANTIC FL 32903",,,
"26BC03255","Final","RES Doors-Windows-Shutters","02/25/2026","4945 MAYFLOWER ST, COCOA FL 32927",,,
"26BC03257","Final","RES Reroof","02/25/2026","205 MAUREEN AVE, MERRITT ISLAND FL 32953",,,
"26BC03254","Final","RES Reroof","02/25/2026","335 HULA CIR, MERRITT ISLAND FL 32952",,,
"26BC03256","Issued","RES Pool","02/25/2026","8540 LANGILA DR, MELBOURNE FL 32940",,,
"26BC03229","Final","RES HVAC-Mechanical","02/25/2026","856 HAWTHORN CIR, BAREFOOT BAY FL 32976",,,
"26BC03224","Final","RES Plumbing","02/25/2026","558 FAIRWAYS DR, 558, TITUSVILLE FL 32780",,,
"26BC03252","Final","RES Electrical","02/25/2026","2665 ROCKY POINT WAY, MERRITT ISLAND FL 32952",,,
"26BC03232","Final","RES Doors-Windows-Shutters","02/25/2026","2345 POLONIUS LN, MELBOURNE FL 32934",,,
"26BC03249","Issued","COM HVAC-Mechanical","02/25/2026","2355 VIDINA DR, MELBOURNE FL 32940",,,
"26BC03200","Final","RES Reroof","02/25/2026","5715 FAIRBRIDGE ST, COCOA FL 32927",,,
"26BC03202","Final","RES Doors-Windows-Shutters","02/25/2026","340 CAPTAIN'S ROW, MERRITT ISLAND FL 32952",,,
"26BC03248","Awaiting Client Feedback","RES SFR-Duplex New","02/25/2026","2772 EDESTUS DR, MELBOURNE FL 32940",,,
"26BC03217","Issued","COM Electrical","02/25/2026","201 PLANTATION CLUB DR, BLDG 400, MELBOURNE FL 32940",,,
"26BC03239","Final","RES Reroof","02/25/2026","3659 CATALINA DR, COCOA FL 32926",,,
"26BC03240","Issued","RES Pool Resurface","02/25/2026","1032 WIMBLEDON DR, MELBOURNE FL 32940",,,
"26BC03198","Final","RES Electrical","02/25/2026","1184 BAREFOOT CIR, BAREFOOT BAY FL 32976",,,
"26BC03210","Final","COM HVAC-Mechanical","02/25/2026","110 WHALER DR, 304, MELBOURNE BEACH FL 32951",,,
"26BC03201","Final","RES Doors-Windows-Shutters","02/25/2026","265 COLDSTREAM AVE, MERRITT ISLAND FL 32953",,,
"26BC03214","Final","RES Electrical","02/25/2026","7646 LONGHORN AVE, R13, MICCO FL 32976",,,
"26BC03222","Final","RES HVAC-Mechanical","02/25/2026","3541 GATLIN DR, ROCKLEDGE FL 32955",,,
"26BC03212","Withdrawn","RES Electrical","02/25/2026","7650 LONGHORN AVE, R14, MICCO FL 32976",,,
"26BC03230","Final","RES SFR Aluminum Structure","02/25/2026","2572 EDESTUS DR, MELBOURNE FL 32940",,,
"26BC03193","Issued","RES SFR Renovation","02/25/2026","3380 N RIVERSIDE DR, INDIALANTIC FL 32903",,,
"26BC03225","Final","RES Doors-Windows-Shutters","02/25/2026","4080 FAY BLVD, COCOA FL 32927",,,
"26BC03221","Issued","RES Doors-Windows-Shutters","02/25/2026","3928 SPARROW HAWK RD, MELBOURNE FL 32934",,,
"26FP00083","Final","City Fire Permit","02/25/2026","2200 DAIRY RD, WEST MELBOURNE FL 32904",,,
"26BC03203","Review In-Progress","RES SFR-Duplex New","02/25/2026","8191 WAXWING CIR, MELBOURNE FL 32940",,,
"26BC03236","Final","RES Reroof","02/25/2026","420 SAN CRISTOBAL CT, MERRITT ISLAND FL 32953",,,
"26FP00082","Issued","City Fire Permit","02/25/2026","2725 MINTON RD, WEST MELBOURNE FL 32904",,,
"26BC03209","Issued","RES HVAC-Mechanical","02/25/2026","3357 SANDY REEF CT, MELBOURNE BEACH FL 32951",,,
"26BC03215","Final","RES Reroof","02/25/2026","955 SHILOH DR, MELBOURNE FL 32940",,,
"26BC03233","Final","RES Reroof","02/25/2026","6947 CARLOWE AVE, COCOA FL 32927",,,
"26BC03205","Final","RES Reroof","02/25/2026","2223 FREEDOM AVE, MIMS FL 32754",,,
"26BC03237","Final","RES Reroof","02/25/2026","6150 DEES RD, COCOA FL 32927",,,
"26BC03251","Final","RES HVAC-Mechanical","02/25/2026","315 MELBOURNE AVE, MERRITT ISLAND FL 32953",,,
"26BC03194","Final","RES Doors-Windows-Shutters","02/25/2026","3666 MARY LOU LN, MELBOURNE FL 32934",,,
"26BC03238","Issued","RES Reroof","02/25/2026","197 SE FOURTH ST, SATELLITE BEACH FL 32937",,,
"26BC03195","Final","RES SFR Aluminum Structure","02/25/2026","695 TIMUQUANA DR, MERRITT ISLAND FL 32953",,,
"26BC03206","Issued","RES SFR-Duplex New","02/25/2026","2632 ADLER LN, MIMS FL 32754",,,
"26BC03228","Final","RES HVAC-Mechanical","02/25/2026","704 LARK DR, BAREFOOT BAY FL 32976",,,
"26BC03244","Final","RES HVAC-Mechanical","02/25/2026","7253 HALLECK ST, MELBOURNE FL 32940",,,
"26BC03247","Final","RES HVAC-Mechanical","02/25/2026","3531 TERRAMORE DR, MELBOURNE FL 32940",,,
"26BC03213","Final","RES Reroof","02/25/2026","3340 PINE ST, COCOA FL 32926",,,
"26BC03199","Final","RES Fence","02/25/2026","3220 S TROPICAL TRL, MERRITT ISLAND FL 32952",,,
"26BC03258","Final","RES Solar Photovoltaic","02/25/2026","6804 SOARING LN, COCOA FL 32927",,,
"26BC03227","Final","RES Doors-Windows-Shutters","02/25/2026","287 BEVERLY CT, MELBOURNE BEACH FL 32951",,,
"26BC03219","Final","RES Doors-Windows-Shutters","02/25/2026","4511 SUGARBERRY LN, TITUSVILLE FL 32796",,,
"26BC03234","Final","RES HVAC-Mechanical","02/25/2026","2128 SUNSET AVE, INDIALANTIC FL 32903",,,
"26BC03208","Final","RES Reroof","02/25/2026","4995 SMITHFIELD, MELBOURNE FL 32934",,,
"26BC03246","Issued","COM HVAC-Mechanical","02/25/2026","2355 VIDINA DR, MELBOURNE FL 32940",,,
"26BC03218","Issued","RES Plumbing","02/25/2026","352 BEVERLY CT, MELBOURNE BEACH FL 32951",,,
"26BC03216","Final","RES Electrical","02/25/2026","7650 LONGHORN AVE, R14, MICCO FL 32976",,,
"26BC03253","Issued","RES HVAC-Mechanical","02/25/2026","1304 HOLIDAY BLVD, MERRITT ISLAND FL 32952",,,
"26BC03207","Issued","RES Doors-Windows-Shutters","02/25/2026","5480 PALMETTO AVE, COCOA FL 32926",,,
"26BC03204","Final","RES Doors-Windows-Shutters","02/25/2026","1020 DATE AVE, MERRITT ISLAND FL 32953",,,
